file_index,selected_file_path,returncode,parse_success,join_success,summary_rows,stdout_excerpt,stderr_excerpt
556,UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Neg-1---Northwestern-Round-4.docx | Positions detected: 9 | Cards detected: 21 | Cards with highlighted/underlined read proxy: 21 | ,
557,UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Neg-1---Northwestern-Round-5.docx | Positions detected: 9 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | ,
558,UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Neg-1---Northwestern-Round-7.docx | Positions detected: 10 | Cards detected: 21 | Cards with highlighted/underlined read proxy: 21 | ,
559,UCDavis\MiSh\UCDavis-MiSh-Aff-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: UCDavis-MiSh-Aff-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
560,UCDavis\MiSh\UCDavis-MiSh-Neg-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: UCDavis-MiSh-Neg-Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
561,UCDavis\MiSh\UCDavis-MiSh-Neg-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: UCDavis-MiSh-Neg-Northwestern-Round-3.docx | Positions detected: 3 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
562,UTD\HaKa\UTD-HaKa-Aff-01---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Aff-01---Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
563,UTD\HaKa\UTD-HaKa-Aff-01---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Aff-01---Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
564,UTD\HaKa\UTD-HaKa-Aff-01---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Aff-01---Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
565,UTD\HaKa\UTD-HaKa-Aff-01---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Aff-01---Northwestern-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
566,UTD\HaKa\UTD-HaKa-Neg-01---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Neg-01---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
567,UTD\HaKa\UTD-HaKa-Neg-01---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Neg-01---Northwestern-Round-4.docx | Positions detected: 1 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
568,UTD\HaKa\UTD-HaKa-Neg-01---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Neg-01---Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
569,UTD\HaKa\UTD-HaKa-Neg-01---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: UTD-HaKa-Neg-01---Northwestern-Round-8.docx | Positions detected: 3 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
570,UTD\PeRa\UTD-PeRa-Aff-01---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Aff-01---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
571,UTD\PeRa\UTD-PeRa-Aff-01---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Aff-01---Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
572,UTD\PeRa\UTD-PeRa-Aff-01---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Aff-01---Northwestern-Round-6.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
573,UTD\PeRa\UTD-PeRa-Aff-01---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Aff-01---Northwestern-Round-8.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
574,UTD\PeRa\UTD-PeRa-Neg-01---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Neg-01---Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
575,UTD\PeRa\UTD-PeRa-Neg-01---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Neg-01---Northwestern-Round-4.docx | Positions detected: 5 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
576,UTD\PeRa\UTD-PeRa-Neg-01---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Neg-01---Northwestern-Round-5.docx | Positions detected: 5 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
577,UTD\PeRa\UTD-PeRa-Neg-01---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: UTD-PeRa-Neg-01---Northwestern-Round-7.docx | Positions detected: 5 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
578,WakeForest\AdBr\WakeForest-AdBr-Aff-01---The-coon-(Northwestern)-Round-2.docx,0,True,True,1,Parse complete. | Doc: WakeForest-AdBr-Aff-01---The-coon-(Northwestern)-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
579,WakeForest\AdBr\WakeForest-AdBr-Aff-01---The-coon-(Northwestern)-Round-6.docx,0,True,True,1,Parse complete. | Doc: WakeForest-AdBr-Aff-01---The-coon-(Northwestern)-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
580,WakeForest\AdBr\WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-1.docx,0,True,True,1,Parse complete. | Doc: WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
581,WakeForest\AdBr\WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-4.docx,0,True,True,1,Parse complete. | Doc: WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
582,WakeForest\AdBr\WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-7.docx,0,True,True,1,Parse complete. | Doc: WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
583,WakeForest\DiEl\WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
584,WakeForest\DiEl\WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
585,WakeForest\DiEl\WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
586,WakeForest\DiEl\WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
587,WakeForest\DiEl\WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 4 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
588,WakeForest\DiEl\WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 24 | Cards with highlighted/underlined read proxy: 24 | ,
589,WakeForest\DiEl\WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
590,WakeForest\DiEl\WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
591,WakeForest\HaNa\WakeForest-HaNa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WakeForest-HaNa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
592,WakeForest\HaNa\WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
593,WakeForest\HaNa\WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
594,WakeForest\HaNa\WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
595,WakeForest\HaNa\WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
596,WakeForest\KaSh\WakeForest-KaSh-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Aff-1---Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
597,WakeForest\KaSh\WakeForest-KaSh-Aff-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Aff-1---Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
598,WakeForest\KaSh\WakeForest-KaSh-Aff-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Aff-1---Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
599,WakeForest\KaSh\WakeForest-KaSh-Aff-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Aff-1---Northwestern-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
600,WakeForest\KaSh\WakeForest-KaSh-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Neg-1---Northwestern-Round-1.docx | Positions detected: 7 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
601,WakeForest\KaSh\WakeForest-KaSh-Neg-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Neg-1---Northwestern-Round-3.docx | Positions detected: 7 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
602,WakeForest\KaSh\WakeForest-KaSh-Neg-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WakeForest-KaSh-Neg-1---Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
603,WakeForest\KaSh\WakeForest-KaSh-Neg-1---Northwestern-Round-7.docx,0,True,False,1,Parse complete. | Doc: WakeForest-KaSh-Neg-1---Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
604,WakeForest\LeSa\WakeForest-LeSa-Aff-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LeSa-Aff-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
605,WakeForest\LeSa\WakeForest-LeSa-Neg-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LeSa-Neg-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
606,WakeForest\LeSa\WakeForest-LeSa-Neg-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LeSa-Neg-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
607,WakeForest\LeSa\WakeForest-LeSa-Neg-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LeSa-Neg-Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
608,WakeForest\LeSa\WakeForest-LeSa-Neg-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LeSa-Neg-Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
609,WakeForest\LiSf\WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
610,WakeForest\LiSf\WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
611,WakeForest\LiSf\WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
612,WakeForest\LiSf\WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 15 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
613,WakeForest\LiSf\WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 6 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
614,WakeForest\LiSf\WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
615,WesternKentucky\CaFo\WesternKentucky-CaFo-Aff-1---NUSO-Round-1.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Aff-1---NUSO-Round-1.docx | Positions detected: 2 | Cards detected: 23 | Cards with highlighted/underlined read proxy: 23 | ,
616,WesternKentucky\CaFo\WesternKentucky-CaFo-Aff-1---NUSO-Round-4.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Aff-1---NUSO-Round-4.docx | Positions detected: 2 | Cards detected: 12 | Cards with highlighted/underlined read proxy: 12 | ,
617,WesternKentucky\CaFo\WesternKentucky-CaFo-Aff-1---NUSO-Round-5.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Aff-1---NUSO-Round-5.docx | Positions detected: 2 | Cards detected: 23 | Cards with highlighted/underlined read proxy: 23 | ,
618,WesternKentucky\CaFo\WesternKentucky-CaFo-Aff-1---NUSO-Round-8.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Aff-1---NUSO-Round-8.docx | Positions detected: 4 | Cards detected: 26 | Cards with highlighted/underlined read proxy: 26 | ,
619,WesternKentucky\CaFo\WesternKentucky-CaFo-Neg-1---NUSO-Round-2.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Neg-1---NUSO-Round-2.docx | Positions detected: 6 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
620,WesternKentucky\CaFo\WesternKentucky-CaFo-Neg-1---NUSO-Round-3.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Neg-1---NUSO-Round-3.docx | Positions detected: 13 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
621,WesternKentucky\CaFo\WesternKentucky-CaFo-Neg-1---NUSO-Round-6.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Neg-1---NUSO-Round-6.docx | Positions detected: 10 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
622,WesternKentucky\CaFo\WesternKentucky-CaFo-Neg-1---NUSO-Round-7.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-CaFo-Neg-1---NUSO-Round-7.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
623,WesternKentucky\InPu\WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-2.docx | Positions detected: 4 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
624,WesternKentucky\InPu\WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 22 | Cards with highlighted/underlined read proxy: 22 | ,
625,WesternKentucky\InPu\WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
626,WesternKentucky\InPu\WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-8.docx | Positions detected: 4 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
627,WesternKentucky\InPu\WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
628,WesternKentucky\InPu\WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-4.docx | Positions detected: 5 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
629,WesternKentucky\InPu\WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-5.docx | Positions detected: 6 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
630,WesternKentucky\InPu\WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-7.docx,0,True,False,1,Parse complete. | Doc: WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
631,WesternKentucky\NeKu\WesternKentucky-NeKu-Aff-01---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Aff-01---Northwestern-Round-1.docx | Positions detected: 9 | Cards detected: 27 | Cards with highlighted/underlined read proxy: 27 | ,
632,WesternKentucky\NeKu\WesternKentucky-NeKu-Aff-01---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Aff-01---Northwestern-Round-3.docx | Positions detected: 6 | Cards detected: 33 | Cards with highlighted/underlined read proxy: 33 | ,
633,WesternKentucky\NeKu\WesternKentucky-NeKu-Aff-01---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Aff-01---Northwestern-Round-5.docx | Positions detected: 7 | Cards detected: 29 | Cards with highlighted/underlined read proxy: 29 | ,
634,WesternKentucky\NeKu\WesternKentucky-NeKu-Aff-01---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Aff-01---Northwestern-Round-8.docx | Positions detected: 8 | Cards detected: 32 | Cards with highlighted/underlined read proxy: 32 | ,
635,WesternKentucky\NeKu\WesternKentucky-NeKu-Neg-01---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Neg-01---Northwestern-Round-2.docx | Positions detected: 5 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
636,WesternKentucky\NeKu\WesternKentucky-NeKu-Neg-01---Northwestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: WesternKentucky-NeKu-Neg-01---Northwestern-Round-4.docx | Positions detected: 4 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
637,WesternKentucky\NeKu\WesternKentucky-NeKu-Neg-01---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Neg-01---Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
638,WesternKentucky\NeKu\WesternKentucky-NeKu-Neg-01---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-NeKu-Neg-01---Northwestern-Round-7.docx | Positions detected: 8 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
639,WesternKentucky\StSc\WesternKentucky-StSc-Aff-01---NUSO-Round-2.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-StSc-Aff-01---NUSO-Round-2.docx | Positions detected: 4 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
640,WesternKentucky\StSc\WesternKentucky-StSc-Aff-01---NUSO-Round-5.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-StSc-Aff-01---NUSO-Round-5.docx | Positions detected: 4 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
641,WesternKentucky\StSc\WesternKentucky-StSc-Neg-01---NUSO-Round-1.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-StSc-Neg-01---NUSO-Round-1.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
642,WesternKentucky\StSc\WesternKentucky-StSc-Neg-01---NUSO-Round-3.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-StSc-Neg-01---NUSO-Round-3.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
643,WesternKentucky\StSc\WesternKentucky-StSc-Neg-01---NUSO-Round-6.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-StSc-Neg-01---NUSO-Round-6.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
644,WesternKentucky\StSc\WesternKentucky-StSc-Neg-01---NUSO-Round-7.docx,0,True,True,1,Parse complete. | Doc: WesternKentucky-StSc-Neg-01---NUSO-Round-7.docx | Positions detected: 5 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
645,WichitaState\GrMo\WichitaState-GrMo-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: WichitaState-GrMo-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
646,WichitaState\GrMo\WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
647,WichitaState\GrMo\WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
648,WichitaState\GrMo\WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
